"HOME";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"AWAY";"All points";"All points for last 5 games";"Two points";"Two points for last 5 games";"Thre points";"Thre points for last 5 games";"Free throws";"Free points for last 5 games";"Attack jumps";"Attack jumps for last 5 games";"Defending jumps";"Defending jumps for last 5 games";"Assissts";"Assissts for last 5 games";"Stolen balls";"Stolen balls for last 5 games";"Lost balls";"Lost balls for last 5 games";"Blockages fouls";"Blockages fouls for last 5 games";"Personal fouls";"Personal fouls for last 5 games";"WINNER"
"TOR";104;117;0,495034058040889;0,4909112677329;0,363484186372063;0,480472222222222;0,788683139458128;0,840788840788841;10;12;32;31;19;22;7;8;12;10;4;4;20;19;"MIL";99;105;0,494695691095974;0,525059504736055;0,352538580947615;0,356380952380952;0,751996047777474;0,755639336815807;10;8;31;32;23;22;8;6;15;14;5;5;21;19;1
"BKN";99;111;0,489396272578435;0,515489826815849;0,3366038436555;0,335421245421245;0,754336695995114;0,783956989247312;10;11;32;36;21;20;7;7;14;17;4;3;18;20;"LAL";98;102;0,462830640694327;0,46090801117364;0,330937478850815;0,322060306842916;0,760660070660271;0,755450867215573;11;13;32;29;19;17;7;8;13;17;4;3;20;21;1
"PHI";95;99;0,46524446195614;0,5218268313277;0,330569499045344;0,343682331556025;0,692407073988095;0,702993507771001;10;10;31;33;21;24;8;8;16;15;5;6;21;22;"TOR";104;116;0,49524278132438;0,480160760633508;0,363385474201877;0,441104406130268;0,789066356239361;0,849374699374699;10;12;31;29;19;21;7;7;12;9;4;3;20;20;0
"PHI";95;98;0,46519654558204;0,525782174230411;0,329848335298246;0,311424267039896;0,69292949289693;0,713500754147813;10;11;31;33;21;24;8;7;16;15;5;5;21;20;"LAL";98;103;0,463287582494684;0,484544928627189;0,330777181032935;0,332060306842915;0,761193626582427;0,765215176979883;11;12;32;32;19;18;7;8;13;15;4;3;20;21;0
"WAS";101;106;0,496432544267313;0,54432183470396;0,359471911581473;0,334382187352439;0,742466360632224;0,836683360212772;9;9;33;28;23;24;8;10;14;12;4;2;20;20;"DET";100;95;0,478389272694175;0,509466303481876;0,342062482307729;0,309065033555265;0,6975401718276;0,730044231131188;12;9;33;35;20;19;7;6;12;12;4;2;18;19;1
"DEN";102;111;0,48053368350249;0,560162137571458;0,335964947623779;0,354808793938251;0,750192314237006;0,746384236453202;12;11;33;30;22;24;7;6;14;16;4;4;21;22;"NYK";96;107;0,466593382207555;0,461468443836865;0,348653734652593;0,347058873160822;0,788361364375833;0,76246258325715;10;10;32;34;21;20;6;7;13;12;5;6;20;20;1
"DET";100;97;0,478021491008752;0,494173591414971;0,342017253556566;0,346102070592302;0,697694226519025;0,750498776585733;12;10;33;31;20;20;7;6;12;11;4;1;18;19;"IND";100;103;0,480667938053455;0,476261947431302;0,35070491569502;0,356288710281451;0,766003419904322;0,787658263305322;10;7;34;35;21;21;7;7;13;10;4;6;20;18;0
"GSW";113;111;0,528866208716312;0,527766223188358;0,403132649367173;0,386519607843137;0,767530669127663;0,704048582995952;10;9;35;37;28;30;8;7;14;15;6;6;20;18;"POR";104;111;0,493872417120731;0,523697621193084;0,365178239089774;0,377997873650048;0,78060736913195;0,818314814814815;10;10;34;28;21;21;6;7;13;14;4;5;20;22;1
"MIA";97;100;0,500770510888173;0,542587239235174;0,33304010921215;0,294675213675214;0,73305447868492;0,61106432748538;9;11;32;36;20;23;7;5;13;13;5;4;19;19;"BOS";103;98;0,488642335435295;0,473405281831272;0,333936784529986;0,342789938556068;0,7739771395336;0,724885903570114;11;8;32;32;24;24;8;9;13;12;4;4;21;16;0
"DEN";102;117;0,481061206931218;0,567434864844185;0,336923463521572;0,415058793938251;0,750335988526281;0,768606458675424;12;10;33;30;22;25;7;6;14;12;4;3;21;20;"DAL";102;100;0,499226699823066;0,51476444437123;0,346419052625326;0,432809856809857;0,777771794178488;0,819787157287157;9;6;32;26;21;20;7;9;12;9;4;4;19;18;1
"HOU";106;117;0,514541348584227;0,548675319082296;0,35223390899996;0,360765810829017;0,71532253242345;0,726812865497076;11;12;32;35;22;27;9;9;15;15;5;4;21;18;"SAS";103;112;0,509462193830941;0,533025552174893;0,375716008045881;0,447267406506537;0,798491056570449;0,841458097458098;9;8;34;37;24;28;8;9;12;15;5;4;18;17;0
"MEM";98;90;0,476613361362904;0,424028751420993;0,329662560026806;0,278102766798419;0,779286349730003;0,786816239316239;10;14;31;34;20;19;8;8;12;13;4;4;21;27;"BOS";103;102;0,488583118726115;0,500567144358989;0,333886719633082;0,326702422468551;0,774606096317828;0,76746963562753;11;8;32;31;24;24;8;9;13;12;4;4;21;17;0
"TOR";104;118;0,496020155542688;0,533893390501799;0,363852858354421;0,416944353220215;0,78814315517384;0,781639686478396;10;11;31;29;19;21;7;9;12;11;4;5;20;20;"BKN";99;109;0,48943153537646;0,497925978902199;0,336793641239928;0,342069716775599;0,75491676682105;0,77476072314782;10;10;32;38;21;21;7;7;14;16;4;4;18;25;1
"BKN";99;106;0,489435517371538;0,479298527921807;0,336974031501327;0,346355431061313;0,754891158660523;0,77476072314782;10;10;32;38;21;21;7;7;14;18;4;5;18;23;"GSW";113;114;0,528491684022667;0,526741932875218;0,402665450261071;0,381728675606553;0,768216266491763;0,737662028374103;10;10;35;41;28;32;8;10;14;13;6;6;20;16;0
"LAC";106;110;0,516920648246086;0,538063079777365;0,37073854248667;0,385793650793651;0,717587766120525;0,733834889869373;9;7;33;34;23;23;8;5;12;12;5;3;21;19;"SAS";103;106;0,509022791449675;0,512074706083032;0,375405507867841;0,402732993551071;0,798706128816198;0,83168031968032;9;10;34;36;24;24;8;8;12;16;5;4;18;18;1
"BOS";103;106;0,488807053476878;0,502802267726187;0,333423139161807;0,309004059004059;0,775174817796737;0,804378467536362;11;8;32;32;24;23;8;9;13;11;3;3;21;21;"OKC";107;109;0,506746455671185;0,516788766788767;0,341531696374998;0,370987565066512;0,757766554199254;0,771275347745936;12;12;35;31;21;20;7;7;14;11;5;4;21;19;0
"CHA";99;104;0,467046437824292;0,480077626196881;0,3394424793744;0,370626262626263;0,7700716104925;0,797358781569308;9;11;34;33;21;25;6;7;11;12;5;6;17;15;"CHI";101;93;0,472499848768256;0,470412538018172;0,351892925496827;0,318398268398268;0,785395322808484;0,776285541439806;11;13;34;34;22;23;6;6;13;12;5;4;18;16;1
"DEN";102;117;0,481752273968854;0,568246024539032;0,336553382877284;0,395258524032718;0,749780241958263;0,728511220580186;12;9;33;33;22;26;7;6;14;12;4;3;21;22;"ATL";102;105;0,511827506771827;0,529341560079265;0,360346782030942;0,361030100334448;0,766105383069933;0,710431235431235;8;9;32;31;25;24;9;6;14;11;5;4;18;20;0
"PHX";102;107;0,484869687689018;0,481887093606815;0,341525462204314;0,396823324823325;0,754128950562234;0,734358644358644;11;12;32;27;20;18;8;7;15;14;4;5;22;23;"PHI";95;104;0,465426678204404;0,498527362361949;0,33084167516726;0,337030563059484;0,69508658027642;0,809354601919819;10;11;31;30;21;23;8;6;16;16;5;5;21;22;1
"UTA";96;90;0,494388755667084;0,524246609044277;0,352272547269028;0,332727272727273;0,74060048944038;0,712620490620491;10;7;32;34;19;17;7;5;14;16;5;5;19;19;"TOR";104;114;0,496472555427614;0,550560057168465;0,363941456917105;0,381134829410691;0,78751374331629;0,743544448383158;10;10;31;29;19;18;7;10;12;10;4;5;20;20;0
"CLE";104;114;0,509405266470557;0,481437324929972;0,368586257265472;0,401305916305916;0,747100617602769;0,748769493177388;10;11;33;33;22;25;7;8;13;10;4;3;19;18;"GSW";113;116;0,529403731536982;0,569587590356906;0,402165840602322;0,384607215911564;0,769452506793806;0,835514417968779;10;7;35;40;28;29;8;11;14;15;6;4;20;19;1
"LAL";99;105;0,463725674013324;0,480636006632805;0,332290525233462;0,390705611373804;0,762446713052968;0,810815850815851;11;10;32;32;19;22;7;6;13;13;4;5;20;17;"LAC";106;105;0,516486812671174;0,529865800865801;0,371001942299438;0,384414340448823;0,717686592254731;0,725582750582751;9;7;33;32;23;23;8;8;12;14;5;3;21;18;1
"CHI";101;98;0,472365820049418;0,478285513985311;0,351508838511674;0,346556998556999;0,784849143673452;0,810751879699248;11;14;34;32;22;23;6;7;13;12;5;4;18;17;"IND";100;102;0,480661707049372;0,490540095082717;0,349968849684089;0,314868039664378;0,767398215624856;0,819478728168383;10;9;34;36;21;21;7;6;13;13;4;4;20;18;1
"HOU";106;115;0,515351801825511;0,545679761394047;0,353001434905287;0,339672974923893;0,715820604598549;0,786495726495727;11;11;32;32;22;26;9;8;15;15;5;4;21;21;"PHX";102;111;0,484983393154824;0,500536923621385;0,340970630774207;0,369415917415917;0,754440160122503;0,741766051766052;11;13;32;30;20;18;8;8;15;15;4;5;22;23;1
"MIN";100;103;0,482246665959488;0,487767626910759;0,332545801422156;0,374194036258611;0,785217695319725;0,862441153049849;10;12;30;30;22;22;7;8;14;14;4;4;20;19;"ATL";102;98;0,51191768245354;0,520469814659786;0,35978090109745;0,323030100334448;0,765796547017991;0,714107706019471;8;9;32;31;25;23;9;7;14;12;5;4;18;19;1
"ORL";98;106;0,488244521286394;0,519742441347572;0,347371581304518;0,347089947089947;0,74141815116525;0,715047363031234;10;8;32;35;22;21;7;6;13;13;4;5;20;19;"MEM";98;99;0,476626882614937;0,442036468433527;0,331342825610154;0,361391304347826;0,779743002012654;0,813769037979564;10;11;31;31;20;20;8;8;12;9;4;3;21;23;1
"SAC";103;102;0,49345535410948;0,519900954498253;0,350405804828322;0,393255796065101;0,742677911241136;0,734948863266237;10;7;33;30;22;20;7;6;15;13;4;3;20;22;"PHI";95;101;0,465891260046421;0,490340227859025;0,330991975810728;0,346961597542243;0,69522645471944;0,801799046364264;10;10;31;30;21;21;8;7;16;17;5;5;21;21;1
"WAS";101;106;0,498112979494574;0,561633431085044;0,358665246173082;0,328173293735907;0,742975091755237;0,762205128205128;9;8;33;31;23;23;8;6;14;14;4;4;20;20;"MIL";99;106;0,495624729898848;0,53882906043943;0,353383755469193;0,345670033670034;0,750709052279937;0,745024923435718;10;9;31;35;23;25;8;7;15;11;5;5;21;18;1
"CHI";101;95;0,472132661103587;0,43937642307622;0,350892820104825;0,292710844710845;0,785770919682155;0,80385532797511;11;16;34;32;22;20;6;7;13;13;5;4;18;17;"BKN";99;104;0,489895898171365;0,502512520159579;0,337722059911094;0,362786098310292;0,755532755943882;0,785099846390169;10;8;32;35;21;22;7;6;14;18;4;6;18;20;1
"DET";99;96;0,478174310156301;0,484073129251701;0,341246921423631;0,311512101092311;0,697087739957367;0,673677358677359;12;9;33;31;20;22;7;7;12;12;4;2;18;15;"MIL";99;110;0,496146118886732;0,559938285114019;0,354139509306981;0,365670033670034;0,750705397371277;0,75656338497418;10;8;31;34;23;27;8;7;14;10;5;5;21;18;0
"WAS";101;105;0,498305806705957;0,562324675324675;0,35869073908315;0,295637408568443;0,742907166821773;0,768151074151074;9;9;33;34;23;23;8;5;14;14;4;3;20;21;"IND";100;102;0,48061057267498;0,478407742141541;0,350186556756034;0,330281573498965;0,767703738423189;0,832995969547694;10;8;34;33;21;22;7;7;13;14;4;4;20;21;1
"CLE";104;111;0,509395948168563;0,495690359477124;0,368709876142178;0,37765246449457;0,747403994262199;0,755737726232577;10;12;33;33;22;25;7;8;13;14;4;3;19;19;"BOS";103;114;0,490128418243693;0,549467919718664;0,333930959313692;0,335629763049118;0,776604352841167;0,853337403337403;11;10;32;29;24;25;8;9;13;11;3;3;21;24;1
"LAL";98;99;0,464251377979861;0,486868004538015;0,332059725244285;0,330933638443936;0,762513155013347;0,800969696969697;11;11;32;30;19;17;7;7;13;14;4;3;20;17;"DAL";102;99;0,499571976536499;0,512830602332363;0,346356566555084;0,34395710145776;0,777242197955498;0,75690570299266;9;10;32;28;21;21;7;8;12;11;4;3;19;18;0
"MEM";98;106;0,476775148220262;0,483052478285744;0,332489677065876;0,442181818181818;0,779140837029682;0,773494944257195;10;8;31;28;21;22;8;9;12;9;4;5;21;21;"OKC";106;107;0,507036380903093;0,539915371984337;0,340281515262121;0,318848695164485;0,757382006976165;0,739508771929825;12;12;34;32;21;21;7;5;14;14;5;5;21;20;1
"IND";100;102;0,48078995883449;0,478603245562851;0,350278650169546;0,337299117358614;0,768203551192096;0,834900731452456;10;8;34;33;21;23;7;7;13;13;4;4;20;21;"CHI";101;96;0,472149296509486;0,447971903802848;0,350435849267833;0,287741900611466;0,785875897820333;0,80725091371365;11;15;34;32;22;18;6;8;13;13;5;4;18;18;1
"WAS";102;107;0,498774470622897;0,571266553119012;0,359411704700073;0,347152560083595;0,743854433463353;0,792326898326898;9;8;33;34;23;25;8;7;14;15;4;3;20;21;"BKN";99;102;0,489687141506392;0,499451295669783;0,338039804503385;0,385643241167435;0,755963711270699;0,795956989247312;10;6;32;33;21;21;7;6;14;19;4;5;18;19;1
"CHA";99;108;0,468551420928569;0,530204178158524;0,339108624572223;0,313888888888889;0,772063655817004;0,866370854672914;9;11;34;35;21;23;6;7;11;10;5;6;17;15;"CLE";104;112;0,509536974132178;0,509764433551198;0,369132850770156;0,35686393402862;0,747876422862902;0,797421936758893;10;12;33;32;22;22;7;9;13;13;4;2;19;19;0
"LAL";99;100;0,463765881903676;0,460201337871349;0,332739776362473;0,35099942791762;0,762731754306332;0,788926686217009;11;12;32;29;19;17;7;7;13;13;4;3;20;19;"TOR";104;104;0,495304678569115;0,467830362783893;0,364530789270443;0,390563336445689;0,788496635288269;0,802070271682341;10;10;31;32;19;16;7;10;12;12;4;5;20;19;0
"BKN";99;100;0,489888789339892;0,507294432924685;0,337451897994343;0,355801971326165;0,755878263166699;0,793783076203834;10;6;32;32;21;20;7;6;14;16;4;5;18;20;"UTA";96;98;0,494454161220478;0,494267991712581;0,353305981443237;0,397022792022792;0,739251975175486;0,710238095238095;10;10;32;32;19;17;7;6;14;14;5;4;19;16;0
"CLE";104;106;0,509359508634991;0,489054687788486;0,368241559076382;0,349859325733689;0,747771835575642;0,767876482213439;10;12;33;33;22;20;7;8;13;13;4;2;19;17;"NOP";101;98;0,482472163194116;0,447289612855178;0,361335307257298;0,410910951117848;0,761581010736392;0,742521008403361;10;6;33;38;22;22;7;7;12;10;5;5;19;17;1
"GSW";113;116;0,530049454842097;0,590490962635972;0,403047908259107;0,417887278582931;0,770224100972315;0,848128078817734;10;6;35;37;28;31;8;6;14;17;6;4;20;17;"DEN";102;112;0,483010343304946;0,544655327148463;0,336706505603856;0,339306366274108;0,750743260725273;0,786531165311653;12;10;33;35;22;28;7;6;14;13;4;3;21;22;1
"HOU";106;124;0,516931361551976;0,601994442763894;0,353795208654734;0,383919539762563;0,717685312909832;0,807244816130141;11;9;32;36;22;27;9;8;15;15;5;5;21;18;"WAS";101;104;0,498905514751382;0,551184585905897;0,35875869721819;0,359973072904107;0,743885629232574;0,798326898326898;9;8;33;34;23;25;8;7;14;16;4;3;20;21;1
"LAC";106;102;0,515839939451473;0,4904825092392;0,370506388301459;0,351080671580672;0,719130742619679;0,775741436925647;9;10;33;34;23;18;8;5;12;14;5;5;21;22;"PHX";102;99;0,48423591778404;0,459645645470897;0,341208253611846;0,32890056022409;0,754378552174119;0,764063094715269;11;12;32;31;20;17;8;10;15;15;4;4;22;25;1
"MIL";99;106;0,496943245438079;0,549941833478224;0,355918427932133;0,442573099415205;0,749678597417944;0,699097755044047;10;7;31;30;23;27;8;6;14;11;5;4;21;17;"OKC";106;101;0,507369845280294;0,531557362113723;0,340269444352654;0,291294065885717;0,757515621898307;0,747779448621554;12;10;34;31;21;20;7;6;14;13;5;5;21;20;1
"DEN";102;113;0,483209925864857;0,539766819429767;0,337394835779346;0,370043208379371;0,75199580715379;0,837959736740224;11;10;33;32;22;28;7;7;14;13;4;2;21;20;"SAC";103;103;0,493449153504529;0,504935827902412;0,350619838387051;0,378167487684729;0,744657085732198;0,828743961352657;10;8;33;29;22;22;7;7;15;12;4;3;20;17;0
"DET";100;104;0,47882352227908;0,494252913429523;0,341348913023989;0,373133929474308;0,698496673562276;0,706558441558441;12;12;33;32;20;24;7;7;12;12;4;4;18;18;"IND";100;107;0,481569343728904;0,510120547106496;0,351633818213305;0,418573820915926;0,769438182346841;0,85551724137931;10;7;34;32;21;26;7;6;13;12;4;5;20;19;0
"LAL";99;106;0,463995773981542;0,490367154197879;0,33364280477232;0,384464513556619;0,761607905451916;0,729402876693199;11;12;32;29;19;21;7;7;13;11;4;2;20;20;"MEM";98;106;0,476777452108252;0,48539361540949;0,333202689885497;0,419840804356933;0,779806418213782;0,783486590038314;10;8;31;29;21;21;8;8;12;9;4;4;21;20;1
"PHI";95;103;0,465691346976986;0,494307753741716;0,330792090315379;0,346590664711632;0,697202701601885;0,812171717171717;10;11;31;28;21;20;8;8;16;16;5;4;21;24;"MIN";100;100;0,482452488331175;0,480263572964649;0,33287661190992;0,375977092099112;0,784922228223508;0,783081232492997;11;11;30;30;22;25;7;9;14;13;4;4;20;20;1
"DEN";102;111;0,483416827055205;0,546645636530378;0,337107861600449;0,355075466443887;0,752353475176844;0,838379904807452;11;10;33;30;22;29;7;6;14;13;4;2;21;19;"SAS";103;115;0,510296398568398;0,554054834054834;0,378611903327761;0,433823529411765;0,799205907492465;0,800335115864528;9;9;34;35;24;27;8;7;12;13;5;8;18;18;0
"HOU";106;122;0,517111760197795;0,586102128391337;0,353948542863493;0,391075174825175;0,717597326278439;0,787244816130141;11;9;32;35;22;26;9;7;15;12;5;4;21;18;"OKC";106;103;0,507174174362408;0,491937632556175;0,340366265801881;0,311995820271682;0,758141843428357;0,773293136222198;12;12;34;33;21;18;7;6;14;12;5;6;21;22;1
"IND";100;115;0,481836218972072;0,527877086341908;0,352145816404013;0,437482911825017;0,769537861460591;0,853411978221416;10;6;34;33;21;25;7;7;13;10;4;6;20;17;"BKN";99;102;0,489745605866147;0,490511216141468;0,338007031949183;0,391942322203358;0,755945700066012;0,780962563383321;10;7;32;32;21;20;7;6;14;15;4;5;18;19;1
"POR";104;105;0,495405846918455;0,531334551364405;0,364447306150557;0,37558041958042;0,778650222265292;0,786580086580087;10;6;34;34;21;20;6;8;13;14;4;5;20;21;"LAL";99;105;0,464038786290635;0,476438032472148;0,333588311375221;0,384980642588877;0,761886594677186;0,73970590699623;11;11;32;28;19;20;7;7;13;11;4;2;20;21;1
"TOR";104;101;0,494424152228644;0,448666848702346;0,363898191404281;0,364419545596016;0,78799552703046;0,805858150470219;10;13;31;29;19;14;7;9;11;11;4;6;20;20;"UTA";96;97;0,494467437324787;0,478062162501361;0,35363665288697;0,408333333333333;0,740188108092479;0,730476190476191;10;9;32;33;19;18;7;6;14;13;5;4;19;17;1
"BKN";99;100;0,489920704147897;0,48179288529199;0,337816041838886;0,355168128654971;0,756643142990833;0,798619609223728;10;8;32;33;21;19;7;6;14;16;4;4;19;21;"CLE";104;109;0,509142571811231;0,526321268401923;0,367519167893339;0,321261923136286;0,747648149954571;0,753095137420719;10;10;33;34;22;18;7;8;13;12;4;2;19;15;0
"MIL";99;105;0,497185739740927;0,537523028883685;0,356697554871926;0,455949722791828;0,749479201561255;0,701902804132406;10;7;31;30;23;23;8;6;14;12;5;6;21;17;"NYK";97;107;0,466350445277583;0,46258198422582;0,351212346843974;0,40546066252588;0,78846211493755;0,745388888888889;10;13;32;33;21;22;6;7;13;13;5;4;20;19;0
"SAC";103;101;0,49364170371177;0,500909338201093;0,35061364000318;0,35871921182266;0,745191798297336;0,843233393489148;10;7;33;29;22;22;7;6;15;10;4;2;20;18;"LAC";106;106;0,51593297471666;0,507672731356694;0,370849474064675;0,381753049428365;0,719067369911096;0,766376357560568;9;9;33;34;23;20;8;4;12;14;5;5;21;21;0
"LAL";99;115;0,465253068119963;0,505320673724035;0,333295463738111;0,382725003491133;0,76184772349839;0,735230462900096;11;11;32;35;19;22;7;6;13;10;4;3;20;22;"ORL";98;99;0,488704281037777;0,477636594526765;0,346711436893781;0,337102858018928;0,742683326441638;0,781067897619622;10;14;32;30;22;24;7;7;13;14;4;4;20;18;1
"MIL";99;106;0,497155951393099;0,521482928633058;0,356870588836697;0,445321703468157;0,750231805553449;0,752491039426523;10;6;31;31;23;23;8;8;14;13;5;6;21;18;"WAS";102;106;0,499804512239941;0,558254028065323;0,359500422820523;0,391078088578089;0,745624170190911;0,851587301587302;9;7;33;34;23;26;8;8;14;15;4;5;20;20;0
"MIN";100;95;0,483133136944319;0,49412486938349;0,333447201281995;0,341980676328502;0,784413981469377;0,76375350140056;11;11;30;33;22;23;7;7;14;15;4;4;20;21;"DAL";102;96;0,499300290632166;0,488595866001426;0,346723386897145;0,361176108374384;0,779214621386677;0,856928104575163;9;6;32;29;21;20;7;6;12;12;4;4;19;19;1
"NYK";97;105;0,466418404093788;0,470497835497835;0,351529091523841;0,435372521112716;0,788184437231898;0,718055555555556;10;12;32;29;21;23;6;7;13;15;5;5;20;19;"NOP";101;99;0,482198750399507;0,438981816796348;0,361885014628752;0,406493308940472;0,762200149713315;0,810320943022518;10;8;33;35;22;22;7;7;12;12;5;5;19;16;0
"LAL";99;110;0,464886939189646;0,509953442085617;0,333497912943265;0,363975003491133;0,7607633245419;0,681632448011758;11;10;32;35;19;22;7;6;13;10;4;3;20;21;"POR";104;112;0,496107400239983;0,562488328664799;0,364609120609398;0,371961371961372;0,777552344269227;0,7;10;7;34;37;21;25;6;7;13;14;4;6;20;19;0
"TOR";104;107;0,494996396375434;0,482850077944417;0,364199752772903;0,351156914769818;0,788926405921792;0,805859368882625;10;12;31;31;19;15;7;9;12;12;4;5;20;20;"BOS";104;113;0,48947678778073;0,463802547540001;0,337486977301509;0,477594086021505;0,778983079663151;0,872704916449338;10;8;32;28;24;26;8;6;13;13;4;5;21;19;1
"NYK";97;104;0,467384801524525;0,508615424430642;0,350465894586868;0,363558103646124;0,788879598720712;0,803358585858586;10;10;32;30;21;22;6;5;13;14;5;6;20;20;"CHI";101;102;0,471222177968762;0,436562109568576;0,350207005235684;0,346329713171818;0,787497967423349;0,837342657342657;11;12;34;32;22;21;6;7;13;13;5;2;18;17;1
"PHI";95;100;0,466416713162467;0,499826005785082;0,33035914284819;0,290979184071289;0,699974742594838;0,829198209198209;10;10;31;34;21;24;8;9;16;15;5;6;21;20;"CHA";100;105;0,468309265843299;0,452381777635234;0,339558889613979;0,330564321085049;0,774818147109922;0,857041449913299;9;9;34;35;21;20;6;6;11;12;5;5;17;19;1
"SAC";103;102;0,493851325139033;0,509777321865383;0,351925135639397;0,403614906832298;0,745881971626746;0,794387453050846;10;8;33;30;22;22;7;7;15;15;4;3;20;20;"CLE";104;106;0,508750396452678;0,496846283346283;0,367355757967553;0,341926345873215;0,748962787959568;0,795678869478135;10;10;33;31;22;18;7;8;13;15;3;3;19;17;0
"MEM";98;105;0,477404131110029;0,508077453203504;0,334016059134389;0,354945286195286;0,779296489222175;0,76265664160401;10;10;31;33;21;23;8;9;12;13;4;2;21;25;"CHI";101;99;0,471609645657698;0,460935598156842;0,3498908892511;0,308150441463135;0,785924839958164;0,756246941464333;11;12;34;34;21;19;6;8;13;12;5;3;18;15;0
"SAC";103;106;0,493881465702076;0,499432494279176;0,351964718307831;0,395614906832298;0,74651490313838;0,804681570697905;10;10;33;32;22;22;7;8;15;16;4;4;20;20;"OKC";107;108;0,508133544560902;0,546700226540329;0,338921069443199;0,280824175824176;0,758807728209847;0,78557629642575;12;11;34;35;21;22;7;8;14;15;5;5;21;20;0
"DEN";103;116;0,484867872738689;0,558426038314913;0,337924412085829;0,38615350877193;0,753162915502281;0,848981244671782;11;10;33;31;22;28;7;8;14;13;4;3;21;18;"ORL";99;105;0,489471269030205;0,507091727716728;0,347020003109594;0,343989944695827;0,74298298937399;0,744483741035465;10;9;32;32;22;23;7;6;13;14;4;2;20;19;1
"NYK";97;101;0,467674526774881;0,514172692021808;0,350565669450785;0,317392352774662;0,787802503668798;0,7773118869858;10;12;32;32;21;20;6;6;13;14;5;5;20;19;"ATL";102;106;0,510042847853897;0,482141481706699;0,361892009321989;0,409202898550725;0,76452911634205;0,744404035450946;8;11;32;32;25;24;9;8;14;12;5;5;18;16;0
"PHX";102;107;0,48526711543552;0,523362205051512;0,342442075705268;0,38177574059927;0,75739161805243;0,865153599983321;11;13;32;31;20;16;8;6;15;14;4;3;22;22;"UTA";96;101;0,494798172176601;0,518164458765962;0,354278437172394;0,381368635489583;0,737814795939098;0,632827749418138;10;10;32;34;19;21;7;7;13;13;5;4;19;18;0
"BKN";99;105;0,490307886156598;0,501818523020493;0,337742624776406;0,328295076570939;0,756719105700697;0,758145066222869;10;9;32;33;21;23;7;7;14;14;4;4;19;20;"TOR";104;120;0,495811396802096;0,542778602778492;0,365127606615091;0,435470950102529;0,789535234259108;0,841280768345986;10;10;31;34;19;19;7;8;11;12;4;5;20;20;0
"CHI";101;100;0,471533668398198;0,467737068745078;0,350270988474869;0,320180516651105;0,786080670770839;0,747156032373424;11;12;34;35;21;20;6;7;13;12;5;4;18;17;"DAL";102;96;0,499452437155066;0,497818181818182;0,347736345707888;0,392422486235874;0,7786431988102;0,779656002751978;9;6;32;28;21;23;7;6;12;12;4;4;19;21;0
"SAS";104;114;0,51075325710332;0,529027598500215;0,379879846474944;0,430597572362278;0,799411365177007;0,807629672558679;9;8;34;31;24;25;8;7;12;11;5;4;18;19;"MIN";100;103;0,484087659680563;0,549469209925084;0,333405690404519;0,3400475128736;0,785654908410389;0,821514518002323;10;8;30;34;22;25;7;8;14;16;4;5;20;20;1
"WAS";102;108;0,499551027798197;0,489411650128421;0,361445695825776;0,439256616035873;0,746455934228364;0,779726495726496;9;11;33;34;24;24;8;8;14;12;4;3;20;19;"MEM";98;99;0,47718120010834;0,488570064040942;0,333948674234705;0,340157407407407;0,779367744788697;0,763585434173669;10;11;31;32;21;21;8;8;12;13;4;2;21;24;1
"CLE";104;101;0,508496963035048;0,46366779301663;0,367269783912913;0,342562964156892;0,748606815721213;0,757535707956761;10;9;33;30;22;19;7;7;13;14;4;3;19;20;"PHX";102;107;0,485338634292629;0,532185734463277;0,341801707938686;0,341528062580694;0,757629773367239;0,853716649836694;11;12;32;30;20;18;8;7;15;14;4;4;22;23;1
"CHA";100;105;0,468733273905801;0,471548051555606;0,340546330455694;0,385161390682119;0,775603675526345;0,846717320261438;9;10;34;35;21;23;6;7;11;13;5;4;17;16;"TOR";104;106;0,495100513963829;0,499306864534995;0,363934747291918;0,353228525860105;0,789543325433488;0,814466873706004;10;10;31;31;19;17;7;8;11;9;4;5;20;20;1
"HOU";107;112;0,519266425900039;0,554002418640387;0,352392475033527;0,294025243049633;0,719583317362429;0,781587301587302;11;12;32;31;22;24;9;8;15;13;5;4;21;18;"GSW";113;121;0,531813428635914;0,558344046806948;0,402975322140815;0,447350515120345;0,770231380005317;0,748424723424723;9;8;35;37;28;33;8;9;14;15;6;7;20;17;0
"ATL";102;105;0,509840506088143;0,506833880482565;0,361475734712013;0,374818181818182;0,76378338321836;0,722380962197896;8;10;32;28;25;24;9;9;14;14;5;3;18;18;"PHI";95;97;0,466246966517125;0,459423151374371;0,331378962506096;0,372375712753911;0,69985495958379;0,695039682539683;10;10;31;37;21;23;8;6;16;19;5;6;21;20;1
